Company,URL,Title,Description,Date
Konica Minolta Medical & Graphic Inc.,"http://www.bing.com/cr?IG=187AE4B645D3460AB32163E36BBB26D6&CID=0952D1E2EE4D64AC272BD8D8EFDD6579&rd=1&h=uXMA0e5Tbf6B43OwFkgSy3ZOvHcC_ie8czEV1NjADOk&v=1&r=http%3a%2f%2fwww.northjersey.com%2fnews%2fbusiness%2fwayne-based-konica-minolta-medical-imaging-acquires-n-c-business-1.1424396&p=DevEx,5041.1",Wayne-based Konica Minolta Medical Imaging acquires N.C. business,"Konica Minolta Inc. acquired Gamer, N.C.-based health-care company Viztek LLC, through the company's Wayne-based diagnostic imaging company Konica Minolta Medical Imaging. Financial terms were not disclosed. The acquisition, announced late Thursday ...",2015-10-02T16:48:00
Konica Minolta Medical & Graphic Inc.,"http://www.bing.com/cr?IG=187AE4B645D3460AB32163E36BBB26D6&CID=0952D1E2EE4D64AC272BD8D8EFDD6579&rd=1&h=Le1pTGu4DhSwOPGVFwvZljg-chpxn-a244OZpBy8V30&v=1&r=http%3a%2f%2fwww.sbwire.com%2fpress-releases%2fdigital-x-ray-systems-medical-devices-pipeline-assessment-685894.htm&p=DevEx,5043.1","""Digital X-Ray Systems - Medical Devices Pipeline Assessment, 2016"" Now Available at Fast Market Research","Fast Market Research announces the availability of the new GlobalData report, ""Digital X-ray Systems - Medical Devices Pipeline Assessment, 2016 ... DxRay, Inc., EssentialMed Foundation, FUJIFILM Medical Systems USA, Inc., Konica Minolta Medical ...",2016-05-12T15:07:33
Konica Minolta Medical & Graphic Inc.,"http://www.bing.com/cr?IG=187AE4B645D3460AB32163E36BBB26D6&CID=0952D1E2EE4D64AC272BD8D8EFDD6579&rd=1&h=aZ1pQ1y5CfDtY3iZwtr38uWAsPgi-Bp4ObxOQPHuK0U&v=1&r=http%3a%2f%2fwww.njbiz.com%2farticle%2f20151002%2fNJBIZ01%2f151009940%2fkonica-minolta-acquires-ncbased-digital-imaging-solutions-company&p=DevEx,5045.1",Konica Minolta acquires N.C.-based digital imaging solutions company,"Wayne-based Konica Minolta Inc. announced Friday that it has acquired Viztek LLC, a North Carolina-based health care company, through Konica Minolta Medical Imaging. The acquisition allows Konica Minolta to improve its offerings of health care information ...",2015-10-02T10:27:00
Konica Minolta Medical & Graphic Inc.,"http://www.bing.com/cr?IG=187AE4B645D3460AB32163E36BBB26D6&CID=0952D1E2EE4D64AC272BD8D8EFDD6579&rd=1&h=cJ-9yclYfsdcjgAHQCR9C8d8QzdVAlpDVdH2SLr3GFA&v=1&r=http%3a%2f%2fwww.adelaidenow.com.au%2fbusiness%2fsa-business-journal%2fsa-company-signostics-unveils-handheld-real-time-ultrasound-imaging-device-forms-partnership-with-japanese-giant-konica%2fstory-e6fredel-1226585978554&p=DevEx,5047.1","SA company Signostics unveils handheld 'real-time' ultrasound imaging device, partners with Japanese giant Konica","Under the other equipment manufacturer (OEM) agreement, Signostics will manufacture the Signos RT and deliver it to Konica Minolta Medical & Graphic Inc to be sold under Konica's brand, Sonimage P3. Konica will promote and sell the devices using their ...",2013-02-27T11:53:00
Konica Minolta Medical & Graphic Inc.,"http://www.bing.com/cr?IG=187AE4B645D3460AB32163E36BBB26D6&CID=0952D1E2EE4D64AC272BD8D8EFDD6579&rd=1&h=3J2RMYeENvhmGxND0EUyImpHyzwAvKrftla4kycSDzE&v=1&r=http%3a%2f%2fwww.dpreview.com%2farticles%2f0271598423%2fkonicaminoltaout&p=DevEx,5049.1",Konica Minolta withdraw from camera business,"and the growth expected “medical imaging” and “sensing” fields, increase competitiveness, and endeavor to further expand corporate value. Since July 2005, Sony Corporation (Sony) and Konica Minolta Photo Imaging, Inc. (Konica Minolta PI ...",2006-01-19
Konica Minolta Medical & Graphic Inc.,"http://www.bing.com/cr?IG=187AE4B645D3460AB32163E36BBB26D6&CID=0952D1E2EE4D64AC272BD8D8EFDD6579&rd=1&h=0O18KY341Bjgz3T1a9g18pCzIk0UoIoWEOMWSJRCUzY&v=1&r=http%3a%2f%2fwww.virtual-strategy.com%2f2016%2f04%2f19%2fkonica-minolta-provides-point-care-solutions-your-best-pathway-health-free-healthcare-eve&p=DevEx,5051.1",Konica Minolta Provides Point-of-Care Solutions for Your Best Pathway to Health Free Healthcare Event in Los Angeles,"WAYNE, N.J., April 19, 2016 /PRNewswire/ -- Konica Minolta Medical Imaging, a leader in Primary Imaging ... In partnership with Radiographic Equipment Services, Inc., an authorized dealer for Shimadzu, a Shimadzu MobileArt Evolution EFX portable X-ray ...",2016-04-19T20:37:12
Konica Minolta Medical & Graphic Inc.,"https://www.bing.com/cr?IG=187AE4B645D3460AB32163E36BBB26D6&CID=0952D1E2EE4D64AC272BD8D8EFDD6579&rd=1&h=Clu-bHN_ggyKs4FUY4kJIS3vQ74t0JaY1LcC-PbplSk&v=1&r=https%3a%2f%2fwww.whatech.com%2fmarket-research%2fmedical%2f153836-report-delivers-insight-into-the-digital-x-ray-systems-medical-devices-market-forecast-to-2021&p=DevEx,5053.1",Report delivers insight into the Digital x-ray systems medical devices market forecast to 2021,"Inc. Pipeline Products & Ongoing Clinical Trials Overview 21 5.6 Konica Minolta Medical & Graphic, Inc. Company Overview 25 5.6.1 Konica Minolta Medical & Graphic, Inc. Pipeline Products & Ongoing Clinical Trials Overview 25 5.7 PerkinElmer, Inc. Company ...",2016-04-27T23:03:16
Konica Minolta Medical & Graphic Inc.,"http://www.bing.com/cr?IG=187AE4B645D3460AB32163E36BBB26D6&CID=0952D1E2EE4D64AC272BD8D8EFDD6579&rd=1&h=zRFZx_p7FNHWgfWm_fenE2-IUOG6VIcIVOLYScplv9E&v=1&r=http%3a%2f%2fwww.bizjournals.com%2ftriangle%2fnews%2f2015%2f10%2f02%2fkonica-minolta-acquires-viztek-garner-nc.html&p=DevEx,5055.1",Konica Minolta acquires Garner health care imaging company,"Less than a year after receiving FDA approval for its next-generation digital imaging software, Garner-based Viztek was acquired by Konica Minolta, Inc. Viztek’s products ... care presence through Konica Minolta Medical Imaging. The global company ...",2015-10-02T11:08:00
Konica Minolta Medical & Graphic Inc.,"http://www.bing.com/cr?IG=187AE4B645D3460AB32163E36BBB26D6&CID=0952D1E2EE4D64AC272BD8D8EFDD6579&rd=1&h=z6cGG6Jry-A2l2z4WyAvrCwD91XbnVUE2mFxzEmW0jA&v=1&r=http%3a%2f%2fwww.businesswire.com%2fnews%2fhome%2f20130226005954%2fen%2fResearch-Markets-Analysis-Konica-Minolta&p=DevEx,5057.1",Research and Markets: Analysis of Konica Minolta,"DUBLIN--(BUSINESS WIRE)--Research and Markets (http://www.researchandmarkets.com/research/rjsxf4/analysis_of) has announced the addition of the ""Analysis of Konica Minolta"" company ... lenses and LCD film; medical and graphic imaging products, such as ...",2013-02-26T06:26:00
Konica Minolta Medical & Graphic Inc.,"http://www.bing.com/cr?IG=187AE4B645D3460AB32163E36BBB26D6&CID=0952D1E2EE4D64AC272BD8D8EFDD6579&rd=1&h=GcFt1QbJM6mUIlDTU8iTm8-0ZlZMyVDsHEwVZwR6G9o&v=1&r=http%3a%2f%2fwww.4-traders.com%2fKONICA-MINOLTA-INC-6491911%2fnews%2fKonica-Minolta-Named-Platinum-Supplier-by-Vizient-22444660%2f&p=DevEx,5059.1",Konica Minolta : Named Platinum Supplier by Vizient,"Konica Minolta Medical Imaging, headquartered in Wayne, NJ, is a unit of Konica Minolta, Inc. (TSE: 4902). For more information on Konica Minolta Primary Imaging Solutions, please visit www.konicaminolta.com/medicalusa. Company name KONICA MINOLTA ...",2016-05-31T12:06:00
