Company,URL,Title,Description,Date
Merck & Co.,"http://www.bing.com/cr?IG=361E38E690694A69A6BB8CD674132D12&CID=05F9F92A8CE2612235FCF0108D72603E&rd=1&h=q6VZDCpjJsaMIf5p_0tW8FHFBhaYga5VeVpFQFd2sKA&v=1&r=http%3a%2f%2ffinance.yahoo.com%2fnews%2fmerck-co-inc-shares-jump-200108533.html&p=DevEx,5076.1",Merck & Co. Inc. Shares Jump On Positive Lung Cancer Treatment Trial Results,Shares of the large pharmaceutical company Merck & Co. Inc. MRK were climbing higher Thursday on news that the company’s late-stage lung cancer treatment showed positive results and outperformed traditional chemotherapy. As of around 3 PM ET MRK was up ...,2016-06-16T20:01:00
Merck & Co.,"http://www.bing.com/cr?IG=361E38E690694A69A6BB8CD674132D12&CID=05F9F92A8CE2612235FCF0108D72603E&rd=1&h=chAYw-LKTk1TJLudU5WkO2RYh-CzC9vTecYxmzfg11o&v=1&r=http%3a%2f%2fcen.acs.org%2farticles%2f94%2fi25%2fMerck-acquire-Afferent.html&p=DevEx,5050.1",Merck to acquire Afferent,"Investors are backing several biotech firms created to advance molecules discarded by larger drug companies. Validating the strategy, Merck & Co. has agreed to pay $500 million to acquire one of them: Afferent Pharmaceuticals, which is based on compounds ...",2016-06-17T01:01:00
Merck & Co.,"http://www.bing.com/cr?IG=361E38E690694A69A6BB8CD674132D12&CID=05F9F92A8CE2612235FCF0108D72603E&rd=1&h=vFU9zyJLrKNVSf92pf4QglXN5DiYS5gWa42lqBU-bAk&v=1&r=http%3a%2f%2fwww.natlawreview.com%2farticle%2fmerck-s-solvaldi-patents-unenforceable-egregious-misconduct&p=DevEx,5052.1",Merck’s Solvaldi® Patents Unenforceable for Egregious Misconduct,"In Gilead Sciences, Inc. v. Merck & Co., Inc., Case No. 13-cv-04057-BLE (N.D. Cal., June 6, 2016), Judge Beth Freeman, sitting in equity, found that the record compelled a finding that Merck and its employee “D” had obtained asserted patents 7,105,499 ...",2016-06-13T17:46:00
Merck & Co.,"http://www.bing.com/cr?IG=361E38E690694A69A6BB8CD674132D12&CID=05F9F92A8CE2612235FCF0108D72603E&rd=1&h=E8MYvs5cUkHahxMx4VoC7ylcfOFm_hUqKEutZqyBNAo&v=1&r=http%3a%2f%2fmultiplesclerosisnewstoday.com%2f2016%2f06%2f15%2fmerck-and-happyneuron-partner-to-add-cognitive-training-games-to-MSdialog&p=DevEx,5054.1",Merck Joins with HAPPYneuron to Add Cognitive Training Games to MSdialog,"Merck Biopharma announced it has entered into a partnership with a French subsidiary called HAPPYneuron, and now has an exclusive license to that company’s cognitive remediation training program for multiple sclerosis (MS). The program, a series ...",2016-06-15
Merck & Co.,"http://www.bing.com/cr?IG=361E38E690694A69A6BB8CD674132D12&CID=05F9F92A8CE2612235FCF0108D72603E&rd=1&h=v8tvzNP2tn6PBp_jp8iDEMnRi71Ug5qku0pA1kZFhZ0&v=1&r=http%3a%2f%2fwww.schaeffersresearch.com%2fcontent%2fezines%2f2016%2f06%2f17%2fapple-merck-brexit-drag-dow-jones-industrial-average-lower&p=DevEx,5056.1","Apple, Merck, 'Brexit' Drag Dow Jones Industrial Average Lower","The Dow Jones Industrial Average (DJIA - 17,675.16) finished the day down 57.9 points, or 0.3%. Caterpillar Inc. (NYSE:CAT) led the 12 Dow winners, with a gain of 1.3%. Of the 18 Dow losers, MRK came in the lowest, down 2.8%. Week-over-week, the Dow lost 1.1%.",2016-06-17T22:01:00
Merck & Co.,"http://www.bing.com/cr?IG=361E38E690694A69A6BB8CD674132D12&CID=05F9F92A8CE2612235FCF0108D72603E&rd=1&h=q7qDFuzKuqpuEdo1V2imsntDESE1dD7MplVz1NalMvc&v=1&r=http%3a%2f%2fwww.investopedia.com%2farticles%2fmarkets%2f061316%2fmerck-stock-trades-exdividend-monday-mrk.asp&p=DevEx,5058.1",Merck Stock Trades Ex-Dividend Monday (MRK),"Shares of Merck & Co. Inc. (MRK) will begin trading ex-dividend on Monday, June 13. To qualify for a dividend check, investors must have owned Merck shares prior to Monday, which is the last day the company's management will finalize its roster of ...",2016-06-13T16:57:00
Merck & Co.,"http://www.bing.com/cr?IG=361E38E690694A69A6BB8CD674132D12&CID=05F9F92A8CE2612235FCF0108D72603E&rd=1&h=Epp36w4c4tCu4fykRNOQeJO5sCo6QOdIgy4OfVGMGno&v=1&r=http%3a%2f%2fwww.streetinsider.com%2fCorporate%2bNews%2fMerck%2b%2528MRK%2529%2bAnnounces%2bSuperior%2bData%2bon%2bKEYTRUDA%2bvs.%2bChemotherapy%2bin%2bUntreated%2bNSCLC%2f11745836.html&p=DevEx,5083.1",Merck (MRK) Announces Superior Data on KEYTRUDA vs. Chemotherapy in Untreated NSCLC,Find out which companies are about to raise their dividend well before the news hits the Street with StreetInsider.com's Dividend Insider Elite. Sign-up for a FREE trial here. Merck (NYSE: MRK) announced that the KEYNOTE-024 trial investigating the use of ...,2016-06-16T10:59:00
Merck & Co.,"http://www.bing.com/cr?IG=361E38E690694A69A6BB8CD674132D12&CID=05F9F92A8CE2612235FCF0108D72603E&rd=1&h=eBtaxxrTSHa6GrvVMxTOF5ue_oZmzArFNeJ1IC8GPoI&v=1&r=http%3a%2f%2fwww.tickerreport.com%2fbanking-finance%2f1878139%2friver-wealth-advisors-llc-purchases-390-shares-of-merck-co-inc-mrk%2f&p=DevEx,5062.1","River Wealth Advisors LLC Purchases 390 Shares of Merck & Co., Inc. (MRK)","River Wealth Advisors LLC boosted its position in Merck & Co., Inc. (NYSE:MRK) by 2.3% during the first quarter, Holdings Channel reports. The firm owned 17,543 shares of the company’s stock after buying an additional 390 shares during the period.",2016-06-18T12:05:00
Merck & Co.,"http://www.bing.com/cr?IG=361E38E690694A69A6BB8CD674132D12&CID=05F9F92A8CE2612235FCF0108D72603E&rd=1&h=6oANN9OvGOwYd218UeEyxIlSdCT0FtjgPZjYPJNuNS4&v=1&r=http%3a%2f%2fwww.businesswire.com%2fnews%2fhome%2f20160615005215%2fen%2fMerck-Highlights-Ongoing-Commitment-Fighting-Infectious-Diseases&p=DevEx,5064.1",Merck Highlights Ongoing Commitment to Fighting Infectious Diseases with More than 30 Data Presentations at ASM Microbe 2016,"KENILWORTH, N.J.--(BUSINESS WIRE)--Merck (NYSE:MRK), known as MSD outside the United States and Canada, today announced that researchers are scheduled to provide more than 30 scientific data presentations on the company’s established and investigational ...",2016-06-16T03:09:00
Merck & Co.,"http://www.bing.com/cr?IG=361E38E690694A69A6BB8CD674132D12&CID=05F9F92A8CE2612235FCF0108D72603E&rd=1&h=Yp_qtcf2ZWqN2bo2NkFUKROmzYRGQYvYHJqIN6noOcI&v=1&r=http%3a%2f%2fwww.nasdaq.com%2farticle%2fmercks-keytruda-trial-meets-primary-endpoint-in-advanced-nsclc-patients-20160616-00185&p=DevEx,5066.1",Merck's KEYTRUDA Trial Meets Primary Endpoint In Advanced NSCLC Patients,(RTTNews.com) - Merck & Co Inc. ( MRK) announced Thursday that its KEYTRUDA (pembrolizumab) demonstrated superior progression-free and overall survival compared to chemotherapy as first-line treatment in patients with advanced non-small cell lung cancer.,2016-06-16T11:15:00
